id,severity,confidence,area,file,line,title,why_it_matters,suggested_fix,source
SM-AUD-0259,P3,static,unwrap-expect,forge-memory-bridge/src/transform_tests.rs,678,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0260,P3,static,unwrap-expect,forge-memory-bridge/src/transform_tests.rs,736,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0261,P3,static,unwrap-expect,forge-memory-bridge/src/transform_tests.rs,750,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0262,P3,static,unwrap-expect,forge-memory-bridge/tests/forge_bridge_memory_proof.rs,115,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0263,P3,static,unwrap-expect,forge-memory-bridge/tests/forge_bridge_memory_proof.rs,184,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0264,P3,static,unwrap-expect,forge-memory-bridge/tests/forge_bridge_memory_proof.rs,248,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0265,P3,static,unwrap-expect,forge-memory-bridge/tests/forge_bridge_memory_proof.rs,331,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0266,P3,static,unwrap-expect,forge-memory-bridge/tests/forge_bridge_memory_proof.rs,370,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0267,P3,static,unwrap-expect,forge-memory-bridge/tests/forge_bridge_memory_proof.rs,418,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0268,P3,static,unwrap-expect,forge-memory-bridge/tests/forge_bridge_memory_proof.rs,463,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0269,P3,static,unwrap-expect,forge-memory-bridge/tests/forge_bridge_memory_proof.rs,476,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0270,P3,static,unwrap-expect,forge-memory-bridge/tests/forge_bridge_memory_proof.rs,518,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0271,P3,static,unwrap-expect,forge-memory-bridge/tests/forge_bridge_memory_proof.rs,532,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0272,P3,static,unwrap-expect,forge-memory-bridge/tests/forge_bridge_memory_proof.rs,557,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0273,P3,static,unwrap-expect,forge-memory-bridge/tests/forge_bridge_memory_proof.rs,563,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0274,P3,static,unwrap-expect,forge-memory-bridge/tests/forge_bridge_memory_proof.rs,592,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0275,P3,static,unwrap-expect,forge-memory-bridge/tests/forge_bridge_memory_proof.rs,601,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0276,P3,static,unwrap-expect,forge-memory-bridge/tests/forge_bridge_memory_proof.rs,615,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0277,P3,static,unwrap-expect,forge-memory-bridge/tests/forge_bridge_memory_proof.rs,617,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0278,P3,static,unwrap-expect,forge-memory-bridge/tests/forge_bridge_memory_proof.rs,618,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0279,P3,static,unwrap-expect,forge-memory-bridge/tests/forge_bridge_memory_proof.rs,619,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0280,P3,static,unwrap-expect,forge-memory-bridge/tests/forge_bridge_memory_proof.rs,650,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0281,P3,static,unwrap-expect,forge-memory-bridge/tests/forge_bridge_memory_proof.rs,661,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0282,P3,static,unwrap-expect,forge-memory-bridge/tests/forge_bridge_memory_proof.rs,670,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0283,P3,static,unwrap-expect,forge-memory-bridge/tests/forge_bridge_memory_proof.rs,707,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0284,P3,static,unwrap-expect,forge-memory-bridge/tests/forge_bridge_memory_proof.rs,724,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0285,P3,static,unwrap-expect,forge-memory-bridge/tests/forge_bridge_memory_proof.rs,741,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0286,P3,static,unwrap-expect,forge-memory-bridge/tests/forge_bridge_memory_proof.rs,772,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0287,P3,static,unwrap-expect,forge-memory-bridge/tests/forge_bridge_memory_proof.rs,773,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0288,P3,static,unwrap-expect,forge-memory-bridge/tests/forge_bridge_memory_proof.rs,781,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0289,P3,static,unwrap-expect,forge-memory-bridge/tests/forge_bridge_memory_proof.rs,803,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0290,P3,static,unwrap-expect,forge-memory-bridge/tests/forge_bridge_memory_proof.rs,805,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0291,P3,static,unwrap-expect,forge-memory-bridge/tests/forge_bridge_memory_proof.rs,817,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
